loc_rowid,fpl_hostname,fpl_letter,fpl_name,fpl_orbper,fpl_bmasse,fpl_rade,fpl_eqt
2499,Kepler-292,e,Kepler-292 e,11.97901000,7.61000,2.670,
2500,Kepler-292,f,Kepler-292 f,20.83423700,6.12000,2.350,
2501,Kepler-293,b,Kepler-293 b,19.25419600,9.64000,3.070,
2502,Kepler-293,c,Kepler-293 c,54.15574300,14.00000,3.830,
2503,Kepler-294,b,Kepler-294 b,3.70121200,3.78000,1.770,
2504,Kepler-294,c,Kepler-294 c,6.62640000,7.80000,2.710,
2505,Kepler-295,b,Kepler-295 b,12.64516400,1.98000,1.220,
2506,Kepler-295,c,Kepler-295 c,21.52625800,1.71000,1.170,
2507,Kepler-295,d,Kepler-295 d,33.88405400,2.42000,1.360,
2508,Kepler-296,b,Kepler-296 b,10.86438400,3.22000,1.610,495
2509,Kepler-296,c,Kepler-296 c,5.84163660,4.66000,2.000,606
2510,Kepler-296,d,Kepler-296 d,19.85029100,5.02000,2.090,403
2511,Kepler-296,e,Kepler-296 e,34.14211000,2.96000,1.530,337
2512,Kepler-296,f,Kepler-296 f,63.33627000,3.89000,1.800,274
2513,Kepler-297,b,Kepler-297 b,38.87182600,48.50000,2.870,
2514,Kepler-297,c,Kepler-297 c,74.92013700,42.10000,6.540,
2515,Kepler-298,b,Kepler-298 b,10.47546400,4.50000,1.960,
2516,Kepler-298,c,Kepler-298 c,22.92881000,4.38000,1.930,
2517,Kepler-298,d,Kepler-298 d,77.47363300,6.80000,2.500,
2518,Kepler-299,b,Kepler-299 b,2.92712800,2.30000,1.320,
2519,Kepler-299,c,Kepler-299 c,6.88587500,7.51000,2.650,
2520,Kepler-299,d,Kepler-299 d,15.05478600,4.12000,1.860,
2521,Kepler-299,e,Kepler-299 e,38.28548900,4.16000,1.870,
2522,Kepler-30,b,Kepler-30 b,29.33434000,11.30000,3.900,
2523,Kepler-30,c,Kepler-30 c,60.32310500,640.00000,12.300,
2524,Kepler-30,d,Kepler-30 d,143.34394000,23.10000,8.800,
2525,Kepler-300,b,Kepler-300 b,10.44634700,3.43000,1.670,
2526,Kepler-300,c,Kepler-300 c,40.71495500,5.69000,2.250,
2527,Kepler-301,b,Kepler-301 b,2.50855300,2.39000,1.350,
2528,Kepler-301,c,Kepler-301 c,5.41902600,2.39000,1.350,
2529,Kepler-301,d,Kepler-301 d,13.75124300,3.71000,1.750,
2530,Kepler-302,b,Kepler-302 b,30.18410400,15.50000,4.060,
2531,Kepler-302,c,Kepler-302 c,127.28218400,,12.450,
2532,Kepler-303,b,Kepler-303 b,1.93705500,0.64000,0.890,790
2533,Kepler-303,c,Kepler-303 c,7.06114900,1.55000,1.140,
2534,Kepler-304,b,Kepler-304 b,3.29570900,8.55000,2.860,
2535,Kepler-304,c,Kepler-304 c,5.31594600,5.35000,2.170,
2536,Kepler-304,d,Kepler-304 d,9.65347100,8.00000,2.750,
2537,Kepler-304,e,Kepler-304 e,1.49914695,1.87000,1.200,
2538,Kepler-305,b,Kepler-305 b,5.48700000,10.50000,3.600,
2539,Kepler-305,c,Kepler-305 c,8.29100000,6.00000,3.300,
2540,Kepler-305,d,Kepler-305 d,16.73866100,9.10000,2.710,
2541,Kepler-306,b,Kepler-306 b,4.64618600,2.92000,1.520,
2542,Kepler-306,c,Kepler-306 c,7.24019300,6.12000,2.350,
2543,Kepler-306,d,Kepler-306 d,17.32664400,6.66000,2.470,
2544,Kepler-306,e,Kepler-306 e,44.84097500,5.77000,2.270,
2545,Kepler-307,b,Kepler-307 b,10.42080000,7.44000,2.430,
2546,Kepler-307,c,Kepler-307 c,13.07290000,3.64000,2.200,
2547,Kepler-308,b,Kepler-308 b,9.69492800,5.14000,2.120,
2548,Kepler-308,c,Kepler-308 c,15.38231000,5.31000,2.160,
2549,Kepler-309,b,Kepler-309 b,5.92365300,3.05000,1.560,529
2550,Kepler-309,c,Kepler-309 c,105.35638300,6.85000,2.510,202
2551,Kepler-31,b,Kepler-31 b,20.86130000,25.90000,5.500,
2552,Kepler-31,c,Kepler-31 c,42.63180000,1493.70000,5.300,
2553,Kepler-31,d,Kepler-31 d,87.64510000,2161.24400,3.900,
2554,Kepler-310,b,Kepler-310 b,13.93069800,1.81000,1.190,
2555,Kepler-310,c,Kepler-310 c,56.47542000,11.40000,3.380,
2556,Kepler-310,d,Kepler-310 d,92.87612500,7.00000,2.470,
2557,Kepler-311,b,Kepler-311 b,9.17609200,3.53000,1.700,
2558,Kepler-311,c,Kepler-311 c,19.73828600,2.63000,1.430,
2559,Kepler-312,b,Kepler-312 b,1.77241900,2.21000,1.290,
2560,Kepler-312,c,Kepler-312 c,19.74741200,10.10000,3.150,
2561,Kepler-313,b,Kepler-313 b,14.97041800,6.94000,2.530,
2562,Kepler-313,c,Kepler-313 c,32.27327300,7.13000,2.570,
2563,Kepler-314,b,Kepler-314 b,2.46106900,0.49800,0.830,
2564,Kepler-314,c,Kepler-314 c,5.96039200,8.75000,2.900,
2565,Kepler-315,b,Kepler-315 b,96.10114100,13.70000,3.770,
2566,Kepler-315,c,Kepler-315 c,265.46933500,16.10000,4.150,
2567,Kepler-316,b,Kepler-316 b,2.24050800,1.20000,1.060,
2568,Kepler-316,c,Kepler-316 c,6.82776600,1.65000,1.160,
2569,Kepler-317,b,Kepler-317 b,5.52424200,109.80000,2.090,
2570,Kepler-317,c,Kepler-317 c,8.77501000,3.61000,1.720,
2571,Kepler-318,b,Kepler-318 b,4.66271500,19.90000,4.710,
2572,Kepler-318,c,Kepler-318 c,11.81500700,13.10000,3.680,
2573,Kepler-319,b,Kepler-319 b,4.36270500,3.29000,1.630,
2574,Kepler-319,c,Kepler-319 c,6.94135700,7.41000,2.630,
2575,Kepler-319,d,Kepler-319 d,31.78192500,5.86000,2.290,
2576,Kepler-32,b,Kepler-32 b,5.90124000,1303.00000,2.200,530
2577,Kepler-32,c,Kepler-32 c,8.75220000,158.90000,2.000,470
2578,Kepler-32,d,Kepler-32 d,22.78020000,7.75000,2.700,340
2579,Kepler-32,e,Kepler-32 e,2.89600000,2.86000,1.500,680
2580,Kepler-32,f,Kepler-32 f,0.74296000,0.47700,0.820,1100
2581,Kepler-320,b,Kepler-320 b,8.37155400,1.55000,1.140,
2582,Kepler-320,c,Kepler-320 c,17.93493700,2.45000,1.370,
2583,Kepler-321,b,Kepler-321 b,4.91537900,3.78000,1.770,
2584,Kepler-321,c,Kepler-321 c,13.09392100,5.99000,2.320,
2585,Kepler-322,b,Kepler-322 b,1.65388800,1.01000,1.010,
2586,Kepler-322,c,Kepler-322 c,4.33723400,3.43000,1.670,
2587,Kepler-323,b,Kepler-323 b,1.67832700,684.40000,1.430,
2588,Kepler-323,c,Kepler-323 c,3.55382200,79.70000,1.630,
2589,Kepler-324,b,Kepler-324 b,4.38531500,1.55000,1.140,
2590,Kepler-324,c,Kepler-324 c,51.80561200,10.10000,3.150,
2591,Kepler-325,b,Kepler-325 b,4.54443900,8.80000,2.910,
2592,Kepler-325,c,Kepler-325 c,12.76217200,6.99000,2.540,
2593,Kepler-325,d,Kepler-325 d,38.71518500,8.20000,2.790,
2594,Kepler-326,b,Kepler-326 b,2.24832900,44.60000,1.520,
2595,Kepler-326,c,Kepler-326 c,4.58035800,17.40000,1.400,
2596,Kepler-326,d,Kepler-326 d,6.76688800,6.90000,1.210,
2597,Kepler-327,b,Kepler-327 b,2.54957500,1.41000,1.110,
2598,Kepler-327,c,Kepler-327 c,5.21233300,20.30000,1.030,
2599,Kepler-327,d,Kepler-327 d,13.96945700,3.64000,1.730,
2600,Kepler-328,b,Kepler-328 b,34.92100000,28.50000,2.300,
2601,Kepler-328,c,Kepler-328 c,71.31200000,39.40000,5.400,
2602,Kepler-329,b,Kepler-329 b,7.41639700,2.54000,1.400,
2603,Kepler-329,c,Kepler-329 c,18.68473700,4.38000,1.930,
2604,Kepler-33,b,Kepler-33 b,5.66793000,3.68000,1.740,
2605,Kepler-33,c,Kepler-33 c,13.17562000,0.39000,3.200,
2606,Kepler-33,d,Kepler-33 d,21.77596000,3.91000,5.350,
2607,Kepler-33,e,Kepler-33 e,31.78440000,5.57000,4.020,
2608,Kepler-33,f,Kepler-33 f,41.02902000,9.65000,4.460,
2609,Kepler-330,b,Kepler-330 b,8.25978000,2.39000,1.350,
2610,Kepler-330,c,Kepler-330 c,15.95538700,4.46000,1.950,
2611,Kepler-331,b,Kepler-331 b,8.45749600,3.97000,1.820,
2612,Kepler-331,c,Kepler-331 c,17.28111000,4.04000,1.840,
2613,Kepler-331,d,Kepler-331 d,32.13432800,3.33000,1.640,
2614,Kepler-332,b,Kepler-332 b,7.62632400,1.71000,1.170,
2615,Kepler-332,c,Kepler-332 c,15.99562200,1.32000,1.090,
2616,Kepler-332,d,Kepler-332 d,34.21154000,1.76000,1.180,
2617,Kepler-333,b,Kepler-333 b,12.55115800,28.20000,1.320,
2618,Kepler-333,c,Kepler-333 c,24.08821000,1.41000,1.110,
2619,Kepler-334,b,Kepler-334 b,5.47031900,1.46000,1.120,
2620,Kepler-334,c,Kepler-334 c,12.75800500,2.63000,1.430,
2621,Kepler-334,d,Kepler-334 d,25.09849000,2.57000,1.410,
2622,Kepler-335,b,Kepler-335 b,6.56233100,11.40000,3.390,
2623,Kepler-335,c,Kepler-335 c,67.84446900,9.64000,3.070,
2624,Kepler-336,b,Kepler-336 b,2.02482300,1.04000,1.020,
2625,Kepler-336,c,Kepler-336 c,9.60000100,5.06000,2.100,
2626,Kepler-336,d,Kepler-336 d,20.67877200,6.21000,2.370,
2627,Kepler-337,b,Kepler-337 b,3.29278100,2.99000,1.540,
2628,Kepler-337,c,Kepler-337 c,9.69320100,4.86000,2.050,
2629,Kepler-338,b,Kepler-338 b,13.72697600,30.60000,2.440,
2630,Kepler-338,c,Kepler-338 c,24.31085600,6.08000,2.340,
2631,Kepler-338,d,Kepler-338 d,44.43101400,9.27000,3.000,
2632,Kepler-338,e,Kepler-338 e,9.34100000,8.50000,1.560,
2633,Kepler-339,b,Kepler-339 b,4.97765600,2.60000,1.420,
2634,Kepler-339,c,Kepler-339 c,6.98805500,7.30000,1.150,
